TXN DATE,TRANSACTION ID,CUSTOMER ID,POLICY NUMBER,POLICY EFF DT,LOSS DT,REPORT DT,INSURANCE TYPE,PREMIUM AMOUNT,CLAIM AMOUNT,CUSTOMER NAME,CITY,STATE,POSTAL CODE,MARITAL STATUS,AGE,TENURE,EMPLOYMENT STATUS,NO OF FAMILY MEMBERS,RISK SEGMENTATION,HOUSE TYPE,SOCIAL CLASS,CUSTOMER EDUCATION LEVEL,CLAIM STATUS,INCIDENT SEVERITY,AUTHORITY CONTACTED,ANY INJURY,POLICE REPORT AVAILABLE,INCIDENT STATE,INCIDENT CITY,INCIDENT HOUR OF THE DAY,AGENT ID,VENDOR ID
19-12-2020,TXN00005015,A00009826,PLC00003473,20-12-2010,10-12-2020,13-12-2020,Health,183.37,19000,Annetta Williams,Panama City,FL,32405,Single,54,97,Employed,4,Medium,Mortgage,Medium Income,Bachelor,Approved,Major Loss,Ambulance,Yes,No,OK,Norman,16,AGENT00356,VNDR00112
19-12-2020,TXN00005016,A00001154,PLC00001343,05-05-2012,30-11-2020,05-12-2020,Travel,90.20,1000,Joy Auston,Manchester,CT,6040,Married,63,9,Employed,6,Medium,Rent,Medium Income,High School,Denied,Total Loss,Ambulance,Yes,Yes,FL,Panama City,8,AGENT01110,No Vendor
19-12-2020,TXN00005017,A00004827,PLC00007831,19-04-2016,15-12-2020,16-12-2020,Life,96.36,54000,Diane Mahan,Glendale,AZ,85301,Single,62,79,Employed,6,Medium,Rent,Medium Income,College,Approved,Major Loss,None,Yes,Yes,MD,Crofton,2,AGENT00354,VNDR00009
19-12-2020,TXN00005018,A00001590,PLC00005300,17-03-2012,09-12-2020,12-12-2020,Travel,58.06,2000,Della Combs,Montgomery,AL,36117,Single,53,59,Employed,5,Low,Rent,Higher Incomegh Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,VT,Rutland,9,AGENT00745,VNDR00135
19-12-2020,TXN00005019,A00000544,PLC00003613,18-04-2012,30-11-2020,05-12-2020,Mobile,10.75,600,William Matheny,Annapolis,MD,21401,Married,62,8,Employed,3,Medium,Mortgage,Medium Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,AK,Anchorage,2,AGENT00217,No Vendor
19-12-2020,TXN00005020,A00008602,PLC00001749,04-09-2010,09-12-2020,12-12-2020,Property,104.49,31000,Eliza Schwab,Edmond,OK,73012,Married,49,116,Employed,3,Low,Mortgage,Medium Income,College,Approved,Total Loss,Ambulance,Yes,Yes,CA,Berkeley,16,AGENT00829,VNDR00096
19-12-2020,TXN00005021,A00001406,PLC00002871,08-08-2016,03-12-2020,08-12-2020,Life,75.88,65000,Ernestine Leonard,Castro Valley,CA,94546,Single,41,96,Employed,5,Low,Own,Lower Income,Bachelor,Approved,Total Loss,Police,No,Yes,KY,Louisville,9,AGENT00682,VNDR00323
19-12-2020,TXN00005022,A00002539,PLC00003540,11-07-2010,30-11-2020,05-12-2020,Motor,121.21,6000,Ann Winters,Montgomery,AL,36109,Single,33,93,Employed,3,Low,Own,Lower Income,Bachelor,Approved,Major Loss,Ambulance,No,No,MA,Westport,19,AGENT00878,VNDR00374
19-12-2020,TXN00005023,A00008141,PLC00004387,12-07-2010,08-12-2020,13-12-2020,Motor,117.67,9000,Frances Jacobs,Panama City,FL,32404,Married,32,64,Employed,5,Low,Mortgage,Medium Income,High School,Approved,Minor Loss,Ambulance,Yes,Yes,AL,Montgomery,9,AGENT00078,VNDR00546
19-12-2020,TXN00005024,A00000650,PLC00003445,06-05-2013,29-11-2020,04-12-2020,Travel,70.81,1000,Walter Padilla,Montgomery,AL,36116,Married,58,81,Employed,7,Low,Rent,Medium Income,Bachelor,Approved,Minor Loss,Police,Yes,Yes,AZ,Glendale,1,AGENT00726,No Vendor
19-12-2020,TXN00005025,A00002517,PLC00003456,29-06-2012,12-12-2020,14-12-2020,Health,117.19,20000,Wayne Blue,Manchester,CT,6040,Married,30,41,Employed,3,Medium,Own,Lower Income,College,Approved,Major Loss,Police,Yes,No,DC,Washington,9,AGENT00826,VNDR00109
19-12-2020,TXN00005026,A00005680,PLC00008082,21-11-2012,30-11-2020,05-12-2020,Motor,117.63,1000,Larry Mccardle,Lynn Haven,FL,32444,Married,42,82,Employed,3,High,Mortgage,Lower Income,Masters,Approved,Major Loss,Ambulance,Yes,Yes,AZ,Glendale,16,AGENT00949,VNDR00100
19-12-2020,TXN00005027,A00001903,PLC00008841,23-01-2014,02-12-2020,07-12-2020,Life,65.16,93000,Zachary Smith,Fayetteville,AR,72701,Married,30,36,Employed,2,Medium,Rent,Higher Incomegh Income,MD,Approved,Total Loss,None,No,Yes,CT,Manchester,19,AGENT00483,No Vendor
19-12-2020,TXN00005028,A00002992,PLC00007508,23-10-2015,13-12-2020,15-12-2020,Travel,99.56,5000,Veda Briggs,Hayward,CA,94545,Single,26,31,Employed,4,High,Rent,Lower Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,DC,Washington,1,AGENT00723,VNDR00221
19-12-2020,TXN00005029,A00007990,PLC00008739,24-11-2019,03-12-2020,08-12-2020,Health,177.78,10000,Deborah Osborn,Louisville,KY,40216,Single,50,108,Employed,2,Medium,Own,Medium Income,Bachelor,Denied,Total Loss,None,Yes,No,FL,Panama City,6,AGENT01137,VNDR00451
19-12-2020,TXN00005030,A00002466,PLC00000879,11-04-2013,13-12-2020,15-12-2020,Health,144.12,20000,William Kunka,Panama City,FL,32405,Married,39,45,Employed,2,Medium,Mortgage,Lower Income,Bachelor,Approved,Minor Loss,Ambulance,Yes,Yes,MD,Shady Side,12,AGENT00788,VNDR00422
19-12-2020,TXN00005031,A00001195,PLC00007350,17-06-2010,12-12-2020,14-12-2020,Motor,82.89,2000,Diane Kelly,Medway,MA,2053,Married,44,94,Employed,2,Low,Mortgage,Lower Income,Unknown,Approved,Major Loss,None,No,Yes,OK,Harrah,8,AGENT01070,VNDR00046
19-12-2020,TXN00005032,A00008192,PLC00000830,26-11-2016,16-12-2020,16-12-2020,Health,112.24,4000,Judy Garcia,Savannah,GA,31406,Single,31,17,Employed,3,Medium,Mortgage,Medium Income,Bachelor,Approved,Minor Loss,Ambulance,Yes,Yes,AL,Montgomery,15,AGENT00097,VNDR00415
19-12-2020,TXN00005033,A00003451,PLC00001047,25-10-2018,01-12-2020,06-12-2020,Health,123.72,6000,Eric Cummings,Severn,MD,21144,Single,53,65,Employed,3,Low,Mortgage,Medium Income,Bachelor,Approved,Total Loss,Police,Yes,Yes,AK,Anchorage,0,AGENT00274,VNDR00511
19-12-2020,TXN00005034,A00000472,PLC00003218,27-01-2012,04-12-2020,09-12-2020,Mobile,8.63,100,Angeline Jones,Fort Collins,CO,80525,Married,35,80,Employed,3,Low,Mortgage,Lower Income,Masters,Approved,Major Loss,Police,No,Yes,GA,Savannah,5,AGENT00864,VNDR00153
19-12-2020,TXN00005035,A00002987,PLC00000507,27-03-2018,14-12-2020,15-12-2020,Health,103.53,19000,Sheila Phillips,Montgomery,AL,36116,Single,34,35,Employed,3,Medium,Rent,Lower Income,Bachelor,Approved,Total Loss,Ambulance,Yes,No,FL,Panama City Beach,16,AGENT00436,VNDR00077
19-12-2020,TXN00005036,A00006168,PLC00007735,18-02-2018,04-12-2020,09-12-2020,Travel,63.99,2000,Salvador Mulvihill,Castaic,CA,91384,Married,38,108,Unemployed,2,Medium,Own,Medium Income,Bachelor,Approved,Major Loss,Police,Yes,Yes,AL,Montgomery,18,AGENT00992,VNDR00064
19-12-2020,TXN00005037,A00008112,PLC00005902,12-03-2015,15-12-2020,16-12-2020,Mobile,10.44,500,Celina Roman,Louisville,KY,40212,Married,38,21,Employed,5,Low,Mortgage,Higher Incomegh Income,Unknown,Approved,Minor Loss,Ambulance,Yes,Yes,AK,Anchorage,14,AGENT00237,VNDR00511
20-12-2020,TXN00005038,A00007780,PLC00007852,28-01-2016,05-12-2020,10-12-2020,Mobile,10.87,500,Joyce Lacroix,Glendale,AZ,85302,Single,60,85,Employed,4,High,Mortgage,Medium Income,MD,Approved,Major Loss,Ambulance,Yes,Yes,TN,Nashville,11,AGENT00994,VNDR00535
20-12-2020,TXN00005039,A00002471,PLC00005417,30-03-2016,07-12-2020,12-12-2020,Motor,76.14,7000,Leah Biondolillo,Washington,DC,20012,Single,57,95,Employed,7,High,Rent,Medium Income,High School,Approved,Total Loss,None,No,Yes,CA,Sacramento,23,AGENT00035,VNDR00232
20-12-2020,TXN00005040,A00002707,PLC00001443,26-03-2013,19-12-2020,19-12-2020,Travel,86.44,1000,Helen Swan,Boulder,CO,80305,Married,43,77,Employed,3,Low,Own,Medium Income,Bachelor,Approved,Minor Loss,Police,Yes,No,OK,Norman,20,AGENT01162,VNDR00437
20-12-2020,TXN00005041,A00001774,PLC00002573,20-04-2014,13-12-2020,15-12-2020,Travel,50.84,3000,Michele Longmire,Agawam,MA,1030,Married,33,95,Employed,5,Medium,Mortgage,Medium Income,Bachelor,Approved,Major Loss,None,No,Yes,AZ,Glendale,17,AGENT00943,VNDR00192
20-12-2020,TXN00005042,A00008511,PLC00008918,10-04-2019,12-12-2020,15-12-2020,Property,90.94,10000,Juliet Martin,Arvada,CO,80004,Married,34,98,Employed,6,Medium,Mortgage,Higher Incomegh Income,Bachelor,Approved,Minor Loss,Police,Yes,Yes,GA,Port Wentworth,17,AGENT01000,VNDR00012
20-12-2020,TXN00005043,A00002665,PLC00005732,28-07-2012,14-12-2020,16-12-2020,Motor,74.98,9000,Jason Deleon,Glen Burnie,MD,21061,Married,41,58,Employed,4,Medium,Mortgage,Medium Income,PhD,Approved,Minor Loss,Ambulance,Yes,Yes,OK,Oklahoma City,20,AGENT00671,VNDR00503
20-12-2020,TXN00005044,A00004521,PLC00002147,24-09-2014,12-12-2020,15-12-2020,Mobile,11.69,100,Ronald Musselman,Manchester,CT,6040,Single,59,14,Employed,7,Medium,Rent,Medium Income,Masters,Approved,Major Loss,Ambulance,No,Yes,AL,Montgomery,15,AGENT00466,VNDR00138
20-12-2020,TXN00005045,A00009596,PLC00003597,22-10-2012,07-12-2020,12-12-2020,Motor,95.63,1000,Rick Mendez,Middleton,MA,1949,Single,54,72,Employed,7,Low,Rent,Higher Incomegh Income,Bachelor,Approved,Minor Loss,None,Yes,Yes,KY,Louisville,21,AGENT00104,VNDR00075
20-12-2020,TXN00005046,A00006329,PLC00004380,09-11-2019,16-12-2020,17-12-2020,Motor,115.86,10000,Frank Siefkes,Manchester,CT,6040,Married,29,58,Employed,3,Low,Rent,Higher Incomegh Income,High School,Approved,Minor Loss,None,Yes,Yes,CA,Livermore,5,AGENT00457,No Vendor
20-12-2020,TXN00005047,A00004497,PLC00007442,10-09-2010,16-12-2020,17-12-2020,Health,105.82,19000,Concepcion Hartley,Glendale,AZ,85304,Married,58,59,Employed,4,Medium,Rent,Medium Income,High School,Approved,Minor Loss,Police,Yes,Yes,CA,Olivehurst,19,AGENT00463,No Vendor
20-12-2020,TXN00005048,A00008025,PLC00008929,16-02-2012,04-12-2020,09-12-2020,Travel,65.08,4000,Wanda Thomas,Severn,MD,21144,Married,37,38,Employed,3,Medium,Rent,Lower Income,PhD,Approved,Minor Loss,Police,No,Yes,CA,San Leandro,14,AGENT00176,VNDR00251
20-12-2020,TXN00005049,A00008403,PLC00004998,03-06-2013,09-12-2020,14-12-2020,Property,153.49,20000,Cathy Aubert,Washington,DC,20009,Married,26,12,Employed,7,Low,Rent,Higher Incomegh Income,MD,Approved,Major Loss,Ambulance,Yes,Yes,AZ,Glendale,18,AGENT00368,VNDR00078
20-12-2020,TXN00005050,A00009850,PLC00007105,30-12-2014,07-12-2020,12-12-2020,Mobile,6.62,600,Arthur Simpson,Plymouth,MA,2360,Married,39,83,Employed,6,Medium,Mortgage,Lower Income,College,Approved,Total Loss,Police,Yes,Yes,GA,Savannah,7,AGENT00723,VNDR00292
20-12-2020,TXN00005051,A00008162,PLC00005979,15-04-2015,13-12-2020,15-12-2020,Life,79.53,15000,Amy Veit,Glendale,AZ,85302,Married,59,25,Unemployed,2,Low,Own,Medium Income,College,Approved,Minor Loss,Ambulance,Yes,No,AK,Anchorage,10,AGENT01186,VNDR00115
20-12-2020,TXN00005052,A00008636,PLC00007569,04-09-2018,04-12-2020,09-12-2020,Health,161.21,7000,Carolyn Nilsson,Oklahoma City,OK,73129,Single,31,15,Employed,5,Low,Mortgage,Medium Income,Bachelor,Approved,Major Loss,Police,No,No,CA,Fremont,12,AGENT00996,VNDR00479
20-12-2020,TXN00005053,A00001759,PLC00002814,04-10-2016,12-12-2020,15-12-2020,Health,153.15,3000,Adam Reno,Oklahoma City,OK,73111,Married,48,68,Employed,2,Medium,Rent,Lower Income,Bachelor,Approved,Major Loss,Ambulance,Yes,Yes,FL,Panama City,1,AGENT00720,No Vendor
20-12-2020,TXN00005054,A00004727,PLC00009490,27-05-2011,18-12-2020,18-12-2020,Health,173.06,17000,Irma Wineman,Conway,AR,72032,Married,29,57,Employed,5,Medium,Own,Higher Incomegh Income,Unknown,Approved,Total Loss,Ambulance,Yes,Yes,KY,Louisville,10,AGENT00225,VNDR00185
20-12-2020,TXN00005055,A00000786,PLC00004069,17-06-2013,15-12-2020,16-12-2020,Mobile,10.13,600,Joshua Davis,Barre,VT,5641,Married,52,16,Employed,3,Low,Mortgage,Medium Income,Masters,Approved,Total Loss,None,Yes,Yes,CT,Manchester,16,AGENT01057,No Vendor
21-12-2020,TXN00005056,A00002282,PLC00002306,07-01-2011,04-12-2020,09-12-2020,Motor,102.29,3000,Linda Parton,Goodlettsville,TN,37072,Single,36,23,Unemployed,3,Medium,Own,Medium Income,High School,Approved,Total Loss,Police,Yes,Yes,FL,Panama City,15,AGENT00830,VNDR00221
21-12-2020,TXN00005057,A00001621,PLC00003437,30-12-2016,11-12-2020,14-12-2020,Health,152.61,5000,Shirley Sevilla,Glendale,AZ,85303,Married,63,66,Employed,3,Low,Mortgage,Higher Incomegh Income,PhD,Denied,Minor Loss,Ambulance,No,Yes,AR,Fayetteville,7,AGENT00921,VNDR00457
21-12-2020,TXN00005058,A00005599,PLC00000416,27-02-2011,04-12-2020,09-12-2020,Life,71.10,12000,Nathan Garland,Worcester,MA,1607,Married,48,69,Employed,6,Medium,Own,Lower Income,High School,Approved,Major Loss,Other,No,Yes,CO,Greeley,10,AGENT00461,VNDR00047
21-12-2020,TXN00005059,A00004402,PLC00003265,20-09-2011,11-12-2020,14-12-2020,Life,97.17,18000,Jerry Marsh,Tybee Island,GA,31328,Married,43,118,Employed,5,Medium,Mortgage,Lower Income,Bachelor,Approved,Minor Loss,None,No,No,AR,Fayetteville,22,AGENT00113,VNDR00593
21-12-2020,TXN00005060,A00008595,PLC00002921,23-10-2014,20-12-2020,20-12-2020,Health,174.42,7000,Shirley Brooks,Savannah,GA,31406,Married,54,103,Employed,3,Low,Rent,Medium Income,Bachelor,Approved,Minor Loss,None,Yes,Yes,AZ,Glendale,16,AGENT00007,VNDR00183
21-12-2020,TXN00005061,A00009296,PLC00009273,18-04-2014,16-12-2020,17-12-2020,Life,54.79,43000,Claire Huggins,Arvada,CO,80002,Single,32,110,Employed,4,Medium,Own,Lower Income,High School,Approved,Total Loss,Ambulance,No,Yes,KY,Prospect,4,AGENT00525,No Vendor
21-12-2020,TXN00005062,A00006265,PLC00005169,04-08-2011,02-12-2020,07-12-2020,Life,64.82,71000,Nancy Moseley,Washington,DC,20011,Single,58,80,Employed,4,Low,Own,Lower Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,AK,Anchorage,3,AGENT00391,VNDR00275
21-12-2020,TXN00005063,A00005375,PLC00007036,11-07-2018,13-12-2020,16-12-2020,Travel,88.83,3000,Carol Rigney,Fayetteville,AR,72703,Married,54,98,Employed,5,Medium,Mortgage,Lower Income,College,Approved,Major Loss,None,Yes,Yes,AR,Fayetteville,12,AGENT01142,VNDR00589
21-12-2020,TXN00005064,A00000883,PLC00008449,24-11-2014,16-12-2020,17-12-2020,Life,79.26,76000,Vaughn Hedrick,Glendale,AZ,85304,Married,29,56,Employed,2,Medium,Mortgage,Lower Income,Bachelor,Approved,Minor Loss,Ambulance,Yes,Yes,KY,Louisville,13,AGENT00599,VNDR00163
21-12-2020,TXN00005065,A00000617,PLC00008496,16-07-2011,08-12-2020,13-12-2020,Travel,62.76,5000,Silas Young,Glen Burnie,MD,21061,Married,25,17,Employed,6,Low,Own,Higher Incomegh Income,Bachelor,Approved,Minor Loss,Ambulance,No,Yes,AL,Calera,6,AGENT00778,VNDR00243
21-12-2020,TXN00005066,A00000036,PLC00003606,11-05-2018,15-12-2020,17-12-2020,Motor,103.98,8000,Traci Glenn,Nashville,TN,37013,Married,44,54,Employed,3,Medium,Rent,Medium Income,Bachelor,Approved,Major Loss,Ambulance,Yes,No,CT,Manchester,15,AGENT01118,VNDR00594
21-12-2020,TXN00005067,A00007294,PLC00003128,10-02-2013,16-12-2020,17-12-2020,Property,132.96,14000,Andre Mcvay,Manchester,CT,6042,Single,47,39,Employed,3,Low,Rent,Lower Income,College,Approved,Total Loss,Ambulance,No,No,FL,Panama City Beach,19,AGENT01140,VNDR00410
21-12-2020,TXN00005068,A00007438,PLC00006990,06-08-2018,05-12-2020,10-12-2020,Travel,72.84,2000,Tiffanie Steelman,Manchester,CT,6040,Single,32,41,Employed,5,Low,Own,Higher Incomegh Income,Bachelor,Approved,Major Loss,Police,No,No,KY,Louisville,8,AGENT01012,VNDR00153
21-12-2020,TXN00005069,A00006451,PLC00004110,02-02-2018,10-12-2020,15-12-2020,Mobile,9.07,200,Caitlin Roscoe,Annapolis,MD,21401,Married,29,89,Employed,5,High,Own,Medium Income,Masters,Approved,Minor Loss,Ambulance,Yes,Yes,AK,Anchorage,18,AGENT00416,No Vendor
21-12-2020,TXN00005070,A00004694,PLC00009521,08-08-2011,18-12-2020,18-12-2020,Property,123.37,21000,Meredith Penn,Louisville,KY,40118,Single,48,55,Employed,2,Medium,Rent,Lower Income,Bachelor,Approved,Major Loss,Ambulance,Yes,Yes,TN,Nashville,14,AGENT00330,VNDR00066
21-12-2020,TXN00005071,A00000379,PLC00002165,19-05-2011,03-12-2020,08-12-2020,Mobile,6.36,600,Amber Paul,Fremont,CA,94555,Married,47,83,Employed,4,Medium,Own,Medium Income,High School,Approved,Total Loss,Police,No,No,TN,Brentwood,1,AGENT00304,VNDR00493
21-12-2020,TXN00005072,A00008950,PLC00008366,18-09-2012,11-12-2020,14-12-2020,Motor,138.89,9000,Nancy Simmons,Arvada,CO,80003,Single,56,88,Employed,2,Medium,Own,Medium Income,College,Denied,Major Loss,Ambulance,Yes,Yes,AK,Anchorage,21,AGENT01109,VNDR00520
21-12-2020,TXN00005073,A00004401,PLC00003933,04-01-2013,08-12-2020,13-12-2020,Property,110.68,17000,Melvin Nielsen,Shelburne,VT,5482,Single,40,64,Employed,2,Low,Rent,Medium Income,Unknown,Approved,Minor Loss,Ambulance,Yes,Yes,AZ,Glendale,19,AGENT00554,No Vendor
21-12-2020,TXN00005074,A00002196,PLC00000650,14-07-2011,18-12-2020,18-12-2020,Motor,134.15,8000,Shelby Jackson,Peoria,AZ,85382,Single,44,99,Employed,4,Low,Rent,Higher Incomegh Income,Masters,Approved,Major Loss,None,Yes,Yes,AK,Anchorage,20,AGENT00284,VNDR00222
21-12-2020,TXN00005075,A00003323,PLC00007085,28-07-2016,09-12-2020,14-12-2020,Health,198.98,14000,Gloria Britt,Glendale,AZ,85302,Married,35,30,Employed,2,Low,Own,Lower Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,CA,Hayward,11,AGENT00586,VNDR00239
21-12-2020,TXN00005076,A00007870,PLC00003450,20-12-2019,09-12-2020,14-12-2020,Property,141.17,34000,Tangela Doyle,Manchester,CT,6042,Married,42,10,Employed,4,High,Own,Medium Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,CO,Arvada,2,AGENT01047,VNDR00420
21-12-2020,TXN00005077,A00009846,PLC00001233,27-05-2016,01-12-2020,06-12-2020,Property,121.15,26000,Bertha Lowry,Berkeley,CA,94705,Married,28,76,Employed,3,Low,Mortgage,Lower Income,High School,Approved,Minor Loss,None,Yes,No,MA,Medford,9,AGENT00271,No Vendor
21-12-2020,TXN00005078,A00006007,PLC00001831,17-07-2012,19-12-2020,19-12-2020,Health,126.78,19000,Bonnie Sparrow,Arvada,CO,80005,Single,33,43,Employed,3,Medium,Mortgage,Lower Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,CO,Arvada,20,AGENT00403,VNDR00031
21-12-2020,TXN00005079,A00006103,PLC00003835,04-05-2015,02-12-2020,07-12-2020,Travel,87.59,2000,George Rahm,Glendale,AZ,85302,Married,26,27,Employed,6,Low,Mortgage,Medium Income,Bachelor,Approved,Major Loss,Police,Yes,Yes,KY,Louisville,3,AGENT01113,VNDR00315
21-12-2020,TXN00005080,A00005453,PLC00004732,14-10-2013,08-12-2020,13-12-2020,Motor,136.76,9000,Shirley Mchenry,Revere,MA,2151,Married,36,102,Employed,5,Medium,Mortgage,Medium Income,Bachelor,Approved,Total Loss,Other,Yes,Yes,KY,Louisville,14,AGENT00296,VNDR00168
21-12-2020,TXN00005081,A00008340,PLC00000410,02-07-2015,11-12-2020,14-12-2020,Health,143.52,1000,Floy Ellis,Hanover,MD,21076,Married,60,40,Employed,2,Low,Mortgage,Medium Income,Masters,Approved,Total Loss,Ambulance,Yes,Yes,MD,Edgewater,11,AGENT00530,VNDR00399
21-12-2020,TXN00005082,A00009393,PLC00007668,17-01-2017,16-12-2020,17-12-2020,Mobile,9.89,400,Ramona Shaver,Anchorage,AK,99517,Single,55,112,Employed,3,Medium,Own,Lower Income,Bachelor,Approved,Major Loss,Police,No,Yes,FL,Mexico Beach,6,AGENT00375,VNDR00562
21-12-2020,TXN00005083,A00005380,PLC00008758,03-09-2010,06-12-2020,11-12-2020,Life,61.07,98000,Carina Ryan,Oakland,CA,94621,Married,61,14,Employed,7,High,Rent,Lower Income,College,Approved,Major Loss,Other,Yes,Yes,AZ,Glendale,18,AGENT00743,VNDR00034
21-12-2020,TXN00005084,A00004835,PLC00001213,13-11-2017,07-12-2020,12-12-2020,Mobile,11.04,500,Pete Hayhurst,Washington,DC,20018,Married,39,59,Employed,2,Medium,Own,Higher Incomegh Income,Bachelor,Approved,Minor Loss,Ambulance,Yes,No,CO,Aurora,6,AGENT00275,No Vendor
21-12-2020,TXN00005085,A00006927,PLC00000058,14-08-2014,09-12-2020,14-12-2020,Health,174.61,12000,Phillip Martinez,Brockton,MA,2302,Single,58,31,Employed,6,Low,Own,Medium Income,MD,Approved,Major Loss,Other,Yes,Yes,AL,Montgomery,13,AGENT01070,No Vendor
21-12-2020,TXN00005086,A00006301,PLC00001732,09-12-2011,14-12-2020,16-12-2020,Motor,79.61,2000,Louis Harian,Montgomery,AL,36110,Single,52,113,Employed,2,Low,Mortgage,Medium Income,Bachelor,Approved,Minor Loss,Police,No,Yes,AK,Anchorage,23,AGENT00292,No Vendor
21-12-2020,TXN00005087,A00008068,PLC00005869,27-08-2010,03-12-2020,08-12-2020,Property,136.16,33000,Jack Humphries,Louisville,KY,40212,Married,31,9,Employed,4,Low,Own,Medium Income,PhD,Approved,Major Loss,Police,Yes,Yes,GA,Savannah,22,AGENT00972,VNDR00221
21-12-2020,TXN00005088,A00000091,PLC00000778,24-03-2017,17-12-2020,18-12-2020,Health,189.75,18000,Isabel Lewis,Montgomery,AL,36104,Married,47,86,Employed,7,Low,Rent,Medium Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,MA,Dracut,8,AGENT01031,VNDR00177
21-12-2020,TXN00005089,A00005165,PLC00001015,12-07-2017,18-12-2020,18-12-2020,Life,95.69,41000,Elizabeth Hart,Brockton,MA,2301,Married,29,105,Employed,3,Medium,Own,Medium Income,Bachelor,Approved,Total Loss,Police,No,No,AK,Anchorage,17,AGENT00210,No Vendor
21-12-2020,TXN00005090,A00005441,PLC00007982,30-08-2010,17-12-2020,18-12-2020,Life,74.46,46000,Donna Mcgeeney,Glen Burnie,MD,21060,Married,29,110,Employed,5,Low,Own,Lower Income,College,Approved,Total Loss,None,Yes,Yes,AR,Fayetteville,23,AGENT00813,VNDR00575
22-12-2020,TXN00005091,A00006696,PLC00000613,19-10-2011,02-12-2020,07-12-2020,Motor,111.27,6000,Angie Preister,Revere,MA,2151,Married,48,68,Employed,2,Medium,Mortgage,Higher Incomegh Income,Masters,Approved,Total Loss,Police,Yes,Yes,AR,Fayetteville,21,AGENT00840,VNDR00588
22-12-2020,TXN00005092,A00003938,PLC00001137,21-02-2014,20-12-2020,20-12-2020,Property,122.21,35000,Michael Johnson,Nashville,TN,37210,Married,41,11,Employed,4,Medium,Rent,Higher Incomegh Income,Masters,Approved,Total Loss,Ambulance,Yes,No,CO,Arvada,7,AGENT00789,VNDR00228
22-12-2020,TXN00005093,A00008846,PLC00007998,21-12-2010,13-12-2020,16-12-2020,Life,89.94,49000,John Ruck,Panama City,FL,32404,Married,31,96,Employed,3,Low,Own,Higher Incomegh Income,College,Approved,Major Loss,Other,Yes,Yes,CT,Manchester,9,AGENT00865,VNDR00557
22-12-2020,TXN00005094,A00007772,PLC00008294,28-12-2016,03-12-2020,08-12-2020,Life,84.71,79000,Charles Powers,Panama City,FL,32404,Married,49,76,Employed,2,Medium,Mortgage,Higher Incomegh Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,AR,Fayetteville,19,AGENT00698,No Vendor
22-12-2020,TXN00005095,A00003844,PLC00002622,11-06-2011,16-12-2020,18-12-2020,Life,79.62,58000,Colleen Nix,Montgomery,AL,36109,Married,53,104,Employed,5,Low,Rent,Medium Income,Masters,Approved,Total Loss,Ambulance,Yes,Yes,VT,Burke,5,AGENT00413,No Vendor
22-12-2020,TXN00005096,A00007934,PLC00003683,11-11-2018,17-12-2020,18-12-2020,Health,151.16,5000,David Walczak,Fremont,CA,94555,Single,35,55,Employed,4,Medium,Mortgage,Medium Income,High School,Approved,Major Loss,None,No,Yes,AZ,Glendale,22,AGENT00565,VNDR00530
22-12-2020,TXN00005097,A00004286,PLC00004588,19-06-2016,18-12-2020,19-12-2020,Mobile,9.27,500,Dawn Fairweather,Litchfield Park,AZ,85340,Married,28,78,Employed,4,Medium,Own,Medium Income,College,Approved,Major Loss,None,No,Yes,DC,Washington,3,AGENT00036,VNDR00084
22-12-2020,TXN00005098,A00007589,PLC00002836,18-09-2014,07-12-2020,12-12-2020,Health,141.37,20000,Jesus Embry,Nashville,TN,37218,Single,58,64,Employed,4,Low,Rent,Medium Income,High School,Approved,Major Loss,Other,Yes,No,GA,Savannah,12,AGENT00831,VNDR00591
22-12-2020,TXN00005099,A00005960,PLC00004120,01-01-2016,19-12-2020,19-12-2020,Travel,53.31,3000,Rosemary Singleton,Pittsfield,MA,1201,Married,48,104,Unemployed,4,Medium,Own,Medium Income,PhD,Approved,Total Loss,Ambulance,Yes,Yes,KY,Louisville,7,AGENT00766,VNDR00350
